n,effort_row,rep,estimator,p,α,χ,h,a,r,t
2,8,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,5
2,8,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,5
2,8,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,4
2,9,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,5
2,9,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,6
2,9,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,5
2,9,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,17
2,9,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,5
2,10,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,5
2,10,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,6
2,10,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,6
2,10,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,5
2,10,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,14
3,1,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,25
3,1,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,31
3,1,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,71
3,1,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,25
3,1,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,21
3,2,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,303
3,2,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,24
3,2,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,16
3,2,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,44
3,2,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,21
3,3,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,335
3,3,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,14
3,3,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,25
3,3,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,18
3,3,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,53
3,4,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,32
3,4,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,50
3,4,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,454
3,4,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,94
3,4,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,111
3,5,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,21
3,5,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,52
3,5,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,511
3,5,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,170
3,5,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,71
3,6,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,748
3,6,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,18
3,6,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,128
3,6,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,174
3,6,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,217
3,7,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,68
3,7,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,73
3,7,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,34
3,7,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,123
3,7,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,90
3,8,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,153
3,8,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,36
3,8,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,110
3,8,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,114
3,8,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,23
3,9,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,50
3,9,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,26
3,9,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,23
3,9,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,38
3,9,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,53
3,10,1,bayesian,1.0,1.0,0.05,5000,0.25,1.0,349
3,10,2,bayesian,1.0,1.0,0.05,5000,0.25,1.0,14
3,10,3,bayesian,1.0,1.0,0.05,5000,0.25,1.0,33
3,10,4,bayesian,1.0,1.0,0.05,5000,0.25,1.0,260
3,10,5,bayesian,1.0,1.0,0.05,5000,0.25,1.0,21
3,1,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,27
3,1,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,17
3,1,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,98
3,1,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,48
3,1,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,24
3,2,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,32
3,2,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,298
3,2,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,207
3,2,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,91
3,2,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,28
3,3,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,44
3,3,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,64
3,3,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,102
3,3,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,35
3,3,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,98
3,4,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,1
3,4,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,1
3,4,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,1
3,4,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,1
3,4,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,1
3,5,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,16
3,5,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,25
3,5,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,69
3,5,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,57
3,5,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,61
3,6,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,25
3,6,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,13
3,6,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,74
3,6,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,59
3,6,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,272
3,7,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,138
3,7,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,17
3,7,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,80
3,7,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,17
3,7,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,22
3,8,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,14
3,8,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,13
3,8,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,40
3,8,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,61
3,8,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,26
3,9,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,68
3,9,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,24
3,9,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,40
3,9,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,36
3,9,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,47
3,10,1,bayesian,1.0,1.0,0.05,5000,0.5,1.0,14
3,10,2,bayesian,1.0,1.0,0.05,5000,0.5,1.0,82
3,10,3,bayesian,1.0,1.0,0.05,5000,0.5,1.0,88
3,10,4,bayesian,1.0,1.0,0.05,5000,0.5,1.0,66
3,10,5,bayesian,1.0,1.0,0.05,5000,0.5,1.0,33
3,1,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,236
3,1,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,26
3,1,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,122
3,1,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,81
3,1,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,66
3,2,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,126
3,2,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,15
3,2,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,57
3,2,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,22
3,2,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,53
3,3,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,34
3,3,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,23
3,3,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,43
3,3,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,39
3,3,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,54
3,4,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,25
3,4,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,240
3,4,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,30
3,4,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,33
3,4,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,67
3,5,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,109
3,5,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,23
3,5,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,42
3,5,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,295
3,5,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,21
3,6,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,21
3,6,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,23
3,6,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,538
3,6,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,24
3,6,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,45
3,7,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,16
3,7,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,20
3,7,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,38
3,7,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,36
3,7,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,41
3,8,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,13
3,8,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,24
3,8,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,12
3,8,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,160
3,8,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,152
3,9,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,17
3,9,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,14
3,9,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,71
3,9,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,45
3,9,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,88
3,10,1,bayesian,1.0,1.0,0.05,5000,0.75,1.0,105
3,10,2,bayesian,1.0,1.0,0.05,5000,0.75,1.0,259
3,10,3,bayesian,1.0,1.0,0.05,5000,0.75,1.0,47
3,10,4,bayesian,1.0,1.0,0.05,5000,0.75,1.0,182
3,10,5,bayesian,1.0,1.0,0.05,5000,0.75,1.0,155
3,1,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,36
3,1,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,97
3,1,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,35
3,1,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,184
3,1,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,71
3,2,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,82
3,2,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,52
3,2,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,30
3,2,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,70
3,2,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,350
3,3,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,25
3,3,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,27
3,3,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,179
3,3,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,24
3,3,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,157
3,4,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,108
3,4,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,22
3,4,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,18
3,4,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,168
3,4,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,99
3,5,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,132
3,5,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,148
3,5,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,20
3,5,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,60
3,5,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,82
3,6,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,17
3,6,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,13
3,6,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,32
3,6,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,241
3,6,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,28
3,7,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,36
3,7,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,27
3,7,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,64
3,7,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,58
3,7,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,23
3,8,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,25
3,8,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,92
3,8,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,33
3,8,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,48
3,8,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,187
3,9,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,17
3,9,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,205
3,9,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,24
3,9,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,16
3,9,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,23
3,10,1,bayesian,1.0,1.0,0.05,5000,1.0,1.0,26
3,10,2,bayesian,1.0,1.0,0.05,5000,1.0,1.0,25
3,10,3,bayesian,1.0,1.0,0.05,5000,1.0,1.0,72
3,10,4,bayesian,1.0,1.0,0.05,5000,1.0,1.0,36
3,10,5,bayesian,1.0,1.0,0.05,5000,1.0,1.0,61
3,1,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,127
3,1,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,86
3,1,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,35
3,1,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,13
3,1,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,48
3,2,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,43
3,2,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,97
3,2,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,145
3,2,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,30
3,2,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,168
3,3,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,27
3,3,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,14
3,3,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,185
3,3,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,38
3,3,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,25
3,4,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,19
3,4,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,33
3,4,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,15
3,4,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,34
3,4,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,100
3,5,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,22
3,5,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,54
3,5,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,100
3,5,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,16
3,5,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,19
3,6,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,31
3,6,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,27
3,6,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,20
3,6,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,22
3,6,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,31
3,7,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,28
3,7,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,39
3,7,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,23
3,7,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,68
3,7,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,18
3,8,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,43
3,8,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,38
3,8,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,34
3,8,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,47
3,8,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,37
3,9,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,33
3,9,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,57
3,9,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,45
3,9,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,25
3,9,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,57
3,10,1,bayesian,1.0,1.0,0.05,5000,1.25,1.0,57
3,10,2,bayesian,1.0,1.0,0.05,5000,1.25,1.0,16
3,10,3,bayesian,1.0,1.0,0.05,5000,1.25,1.0,47
3,10,4,bayesian,1.0,1.0,0.05,5000,1.25,1.0,192
3,10,5,bayesian,1.0,1.0,0.05,5000,1.25,1.0,68
3,1,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,16
3,1,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,62
3,1,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,91
3,1,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,72
3,1,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,70
3,2,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,30
3,2,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,32
3,2,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,22
3,2,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,160
3,2,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,24
3,3,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,18
3,3,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,40
3,3,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,71
3,3,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,21
3,3,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,18
3,4,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,48
3,4,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,19
3,4,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,20
3,4,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,27
3,4,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,176
3,5,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,78
3,5,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,121
3,5,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,16
3,5,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,126
3,5,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,36
3,6,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,28
3,6,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,34
3,6,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,52
3,6,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,119
3,6,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,54
3,7,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,22
3,7,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,33
3,7,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,14
3,7,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,22
3,7,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,21
3,8,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,50
3,8,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,101
3,8,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,95
3,8,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,24
3,8,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,110
3,9,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,43
3,9,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,38
3,9,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,36
3,9,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,119
3,9,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,48
3,10,1,bayesian,1.0,1.0,0.05,5000,1.5,1.0,19
3,10,2,bayesian,1.0,1.0,0.05,5000,1.5,1.0,15
3,10,3,bayesian,1.0,1.0,0.05,5000,1.5,1.0,51
3,10,4,bayesian,1.0,1.0,0.05,5000,1.5,1.0,26
3,10,5,bayesian,1.0,1.0,0.05,5000,1.5,1.0,26
3,1,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,96
3,1,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,42
3,1,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,34
3,1,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,30
3,1,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,21
3,2,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,46
3,2,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,32
3,2,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,36
3,2,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,37
3,2,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,27
3,3,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,27
3,3,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,37
3,3,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,27
3,3,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,42
3,3,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,38
3,4,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,27
3,4,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,62
3,4,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,42
3,4,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,25
3,4,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,29
3,5,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,18
3,5,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,57
3,5,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,22
3,5,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,36
3,5,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,38
3,6,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,20
3,6,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,55
3,6,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,43
3,6,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,73
3,6,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,43
3,7,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,99
3,7,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,21
3,7,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,27
3,7,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,28
3,7,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,17
3,8,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,31
3,8,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,89
3,8,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,20
3,8,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,46
3,8,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,16
3,9,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,93
3,9,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,21
3,9,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,25
3,9,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,59
3,9,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,21
3,10,1,bayesian,1.0,1.0,0.05,5000,1.75,1.0,26
3,10,2,bayesian,1.0,1.0,0.05,5000,1.75,1.0,117
3,10,3,bayesian,1.0,1.0,0.05,5000,1.75,1.0,29
3,10,4,bayesian,1.0,1.0,0.05,5000,1.75,1.0,34
3,10,5,bayesian,1.0,1.0,0.05,5000,1.75,1.0,81
3,1,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,19
3,1,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,20
3,1,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,61
3,1,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,17
3,1,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,15
3,2,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,113
3,2,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,94
3,2,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,150
3,2,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,22
3,2,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,22
3,3,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,74
3,3,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,51
3,3,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,231
3,3,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,19
3,3,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,20
3,4,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,74
3,4,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,47
3,4,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,43
3,4,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,21
3,4,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,30
3,5,1,bayesian,1.0,1.0,0.05,5000,2.0,1.0,68
3,5,2,bayesian,1.0,1.0,0.05,5000,2.0,1.0,60
3,5,3,bayesian,1.0,1.0,0.05,5000,2.0,1.0,43
3,5,4,bayesian,1.0,1.0,0.05,5000,2.0,1.0,56
3,5,5,bayesian,1.0,1.0,0.05,5000,2.0,1.0,17
